route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id,wheelchair_accessible,bikes_allowed
34172,23606.71055,448705,,,,34172,0,0
34172,23606.71055,448706,,,,34172,0,0
34172,23606.71055,448707,,,,34172,0,0
34172,23606.71055,448708,,,,34172,0,0
34172,23606.71055,448709,,,,34172,0,0
34172,23606.71055,448710,,,,34172,0,0
34172,23606.71055,448711,,,,34172,0,0
34172,23606.71055,448712,,,,34172,0,0
34172,23606.71055,448713,,,,34172,0,0
34172,23606.71055,448714,,,,34172,0,0
34172,23606.71055,448715,,,,34172,0,0
34172,23606.71055,448716,,,,34172,0,0
34172,23606.71055,448717,,,,34172,0,0
34172,23606.71055,448718,,,,34172,0,0
34172,23606.71055,448719,,,,34172,0,0
34172,23606.71055,448720,,,,34172,0,0
34172,23606.71055,448721,,,,34172,0,0
34172,23606.71055,448734,,,,34172,0,0
34172,23606.71058,448722,,,,34172,0,0
34172,23606.71058,448723,,,,34172,0,0
34172,23606.71058,448724,,,,34172,0,0
34172,23606.71058,448725,,,,34172,0,0
34172,23606.71058,448726,,,,34172,0,0
34172,23606.71058,448727,,,,34172,0,0
34172,23606.71058,448728,,,,34172,0,0
34172,23606.71058,448729,,,,34172,0,0
34172,23606.71058,448730,,,,34172,0,0
34172,23606.71058,448731,,,,34172,0,0
34172,23606.71058,448732,,,,34172,0,0
34172,23606.71058,448733,,,,34172,0,0
34172,23606.61148,466501,,,0,34172,0,0
34172,23606.61148,466502,,,0,34172,0,0
34172,23606.61148,466503,,,0,34172,0,0
34172,23606.61148,466504,,,0,34172,0,0
34172,23606.61148,466505,,,0,34172,0,0
34172,23606.61148,466506,,,0,34172,0,0
34172,23606.61148,466507,,,0,34172,0,0
34172,23606.61148,466508,,,0,34172,0,0
34172,23606.61148,466509,,,0,34172,0,0
34172,23606.61148,466510,,,0,34172,0,0
34172,23606.61148,466511,,,0,34172,0,0
34172,23606.61148,466512,,,0,34172,0,0
34172,23606.61148,466513,,,0,34172,0,0
34172,23606.61148,466514,,,0,34172,0,0
34172,23606.61148,466515,,,0,34172,0,0
34172,23606.61148,466516,,,0,34172,0,0
34172,23606.61148,466517,,,0,34172,0,0
34172,23606.61148,466518,,,0,34172,0,0
34172,23606.61148,466523,,,,34172,0,0
34172,23606.61148,466524,,,,34172,0,0
34172,23606.61148,466525,,,,34172,0,0
34172,23606.61148,466526,,,,34172,0,0
34172,23606.61154,466527,,,,34172,0,0
34172,23606.61154,466528,,,,34172,0,0
34172,23606.61154,466529,,,,34172,0,0
34172,23606.61154,466530,,,,34172,0,0
34172,23606.61154,466531,,,,34172,0,0
34172,23606.61154,466532,,,,34172,0,0
34172,23606.61154,466533,,,,34172,0,0
34172,23606.61154,466534,,,,34172,0,0
34172,23606.61154,466535,,,,34172,0,0
34172,23606.61154,466536,,,,34172,0,0
34172,23606.61154,466537,,,,34172,0,0
34172,23606.61154,466538,,,,34172,0,0
34172,23606.61154,466539,,,,34172,0,0
34172,23626.70095,466540,,,,34172,0,0
34172,23626.70095,466541,,,,34172,0,0
34172,23626.70095,466542,,,,34172,0,0
34172,23626.70095,466543,,,,34172,0,0
34172,23626.70095,466544,,,,34172,0,0
36189,23626.70096,469254,,,,36189,0,0
36189,23626.70096,469255,,,,36189,0,0
36189,23626.70096,469256,,,,36189,0,0
36189,23626.70096,469283,,,,36189,0,0
36189,36189.95063,469257,,,,36189,0,0
36189,36189.95063,469258,,,,36189,0,0
36189,36189.95063,469259,,,,36189,0,0
36189,36189.95063,469260,,,,36189,0,0
36189,36189.95063,469261,,,,36189,0,0
36189,36189.95063,469262,,,,36189,0,0
36189,36189.95063,469605,,,,36189,0,0
36189,36189.95063,469606,,,,36189,0,0
35724,36189.95063,466311,,,,35724,0,0
35724,36189.95063,466312,,,,35724,0,0
35724,36189.95063,466313,,,,35724,0,0
35724,36189.95063,466314,,,,35724,0,0
35724,36189.95063,466315,,,,35724,0,0
35724,36189.95063,466316,,,,35724,0,0
35724,36189.95063,466317,,,,35724,0,0
35724,36189.95063,466318,,,,35724,0,0
35724,36189.95063,466319,,,,35724,0,0
35724,36189.95063,466320,,,,35724,0,0
35724,36189.95063,466321,,,,35724,0,0
35724,36189.95063,466322,,,,35724,0,0
35724,36189.95063,466323,,,,35724,0,0
35724,36189.95063,466324,,,,35724,0,0
35724,36189.95063,466325,,,,35724,0,0
35724,36189.95063,466326,,,,35724,0,0
35724,36189.95063,466327,,,,35724,0,0
35724,36189.95063,466328,,,,35724,0,0
35724,36189.95063,466329,,,,35724,0,0
35724,36189.95063,466330,,,,35724,0,0
23627,23626.70096,305504,,,0,23627,0,0
23627,23626.70096,305505,,,0,23627,0,0
23627,23626.70096,305506,,,0,23627,0,0
23627,23626.70096,305507,,,0,23627,0,0
23627,23626.70096,305508,,,0,23627,0,0
23627,23626.70096,305509,,,0,23627,0,0
23627,23626.70096,305510,,,0,23627,0,0
23627,23626.70096,305511,,,0,23627,0,0
23627,23626.70096,305512,,,0,23627,0,0
23627,23626.70096,305513,,,0,23627,0,0
23627,23626.70096,305514,,,0,23627,0,0
23627,23626.70096,305515,,,0,23627,0,0
23627,23626.70096,305516,,,0,23627,0,0
23627,23626.70096,305517,,,0,23627,0,0
23627,23626.70096,305518,,,0,23627,0,0
23627,23626.70096,305519,,,0,23627,0,0
23627,23626.70096,305520,,,0,23627,0,0
23627,23626.70096,305521,,,0,23627,0,0
23627,23626.70096,305522,,,0,23627,0,0
23627,23626.70096,305523,,,0,23627,0,0
23627,23626.70096,305524,,,0,23627,0,0
23627,23626.70096,305525,,,0,23627,0,0
23627,23626.70096,305526,,,0,23627,0,0
23627,23626.70096,305527,,,0,23627,0,0
23627,23626.70096,305528,,,0,23627,0,0
23627,23626.70096,305529,,,0,23627,0,0
23627,23626.70096,305530,,,0,23627,0,0
23627,23626.70096,305531,,,0,23627,0,0
23627,23626.70096,305532,,,0,23627,0,0
23627,23626.70096,305533,,,0,23627,0,0
23627,23626.70096,305534,,,0,23627,0,0
23627,23626.70096,305535,,,0,23627,0,0
23627,23626.70096,305536,,,0,23627,0,0
23627,23626.70096,305537,,,0,23627,0,0
23627,23626.70096,305538,,,0,23627,0,0
23627,23626.70096,305539,,,0,23627,0,0
23627,23626.70096,305540,,,0,23627,0,0
23627,23626.70096,305541,,,0,23627,0,0
23627,23626.70096,305542,,,0,23627,0,0
23627,23626.70096,305543,,,0,23627,0,0
23627,23626.70096,305544,,,0,23627,0,0
23627,23626.70096,305545,,,0,23627,0,0
23627,23626.70096,305546,,,0,23627,0,0
23627,23626.70096,305547,,,0,23627,0,0
23627,23626.70096,305548,,,0,23627,0,0
23627,23626.70096,305549,,,0,23627,0,0
23627,23626.70096,305550,,,0,23627,0,0
23627,23626.70096,305551,,,0,23627,0,0
23627,23626.70096,305552,,,0,23627,0,0
23627,23626.70096,305553,,,0,23627,0,0
23627,23626.70096,305554,,,0,23627,0,0
23627,23626.70096,305555,,,0,23627,0,0
23627,23626.70096,305556,,,0,23627,0,0
23627,23626.70096,305557,,,0,23627,0,0
23627,23626.70096,305558,,,0,23627,0,0
23627,23626.70096,305559,,,0,23627,0,0
23627,23626.70096,305560,,,0,23627,0,0
23627,23626.70096,305561,,,0,23627,0,0
23627,23626.70096,305562,,,0,23627,0,0
23627,23626.70096,305563,,,0,23627,0,0
23627,23626.70096,305672,,,,23627,0,0
23627,23626.70096,305673,,,,23627,0,0
23627,23626.70096,305674,,,,23627,0,0
23627,23626.70096,305675,,,,23627,0,0
23627,23626.70096,305676,,,,23627,0,0
23627,23626.70096,305677,,,,23627,0,0
23627,23626.70096,305678,,,,23627,0,0
23627,23626.70096,305679,,,,23627,0,0
23627,23626.70095,305680,,,0,23627,0,0
23627,23626.70095,305681,,,0,23627,0,0
23627,23626.70095,305682,,,0,23627,0,0
23627,23626.70095,305683,,,0,23627,0,0
23627,23626.70095,305684,,,0,23627,0,0
23627,23626.70095,305685,,,0,23627,0,0
23627,23626.70095,305686,,,0,23627,0,0
23627,23626.70095,305687,,,0,23627,0,0
23627,23626.70095,305688,,,0,23627,0,0
23627,23626.70095,305689,,,0,23627,0,0
23627,23626.70095,305690,,,0,23627,0,0
23627,23626.70095,305691,,,0,23627,0,0
23627,23626.70095,305692,,,0,23627,0,0
23627,23626.70095,305693,,,0,23627,0,0
23627,23626.70095,305694,,,0,23627,0,0
23627,23626.70095,305695,,,0,23627,0,0
23627,23626.70095,305696,,,0,23627,0,0
23627,23626.70095,305697,,,0,23627,0,0
23627,23626.70095,305698,,,0,23627,0,0
23627,23626.70095,305699,,,0,23627,0,0
23627,23626.70095,305700,,,0,23627,0,0
23627,23626.70095,305701,,,0,23627,0,0
23627,23626.70095,305702,,,0,23627,0,0
23627,23626.70095,305703,,,0,23627,0,0
23627,23626.70095,305704,,,0,23627,0,0
23627,23626.70095,305705,,,0,23627,0,0
23627,23626.70095,305706,,,0,23627,0,0
23627,23626.70095,305707,,,0,23627,0,0
23627,23626.70095,305708,,,0,23627,0,0
23627,23626.70095,305709,,,0,23627,0,0
23627,23626.70095,305710,,,0,23627,0,0
23627,23626.70095,305711,,,0,23627,0,0
23627,23626.70095,305712,,,0,23627,0,0
23627,23626.70095,305713,,,0,23627,0,0
23627,23626.70095,305714,,,0,23627,0,0
23627,23626.70095,305715,,,0,23627,0,0
23627,23626.70095,305716,,,0,23627,0,0
23627,23626.70095,305717,,,0,23627,0,0
23627,23626.70095,305718,,,0,23627,0,0
23627,23626.70095,305719,,,0,23627,0,0
23627,23626.70095,305720,,,0,23627,0,0
23627,23626.70095,305721,,,0,23627,0,0
23627,23626.70095,305722,,,0,23627,0,0
23627,23626.70095,305723,,,0,23627,0,0
23627,23626.70095,305724,,,0,23627,0,0
23627,23626.70095,305725,,,0,23627,0,0
23627,23626.70095,305726,,,0,23627,0,0
23627,23626.70095,305727,,,0,23627,0,0
23627,23626.70095,305728,,,0,23627,0,0
23627,23626.70095,305729,,,0,23627,0,0
23627,23626.70095,305730,,,0,23627,0,0
23627,23626.70095,305731,,,0,23627,0,0
23627,23626.70095,305732,,,0,23627,0,0
23627,23626.70095,305733,,,0,23627,0,0
23627,23626.70095,305734,,,0,23627,0,0
23627,23626.70095,305735,,,0,23627,0,0
23627,23626.70095,305736,,,0,23627,0,0
23627,23626.70095,305737,,,0,23627,0,0
23627,23626.70095,305738,,,0,23627,0,0
23627,23626.70095,305739,,,0,23627,0,0
34919,34919,458386,,,,34919,0,0
34919,34919,458387,,,,34919,0,0
34919,34919,458388,,,,34919,0,0
34919,34919,458389,,,,34919,0,0
34919,34919,458390,,,,34919,0,0
34919,34919,458391,,,,34919,0,0
34919,34919,458392,,,,34919,0,0
34919,34919,458393,,,,34919,0,0
34919,34919,458394,,,,34919,0,0
34919,34919,458395,,,,34919,0,0
34919,34919,458396,,,,34919,0,0
34919,34919,458397,,,,34919,0,0
34919,34919,458398,,,,34919,0,0
34919,34919,458399,,,,34919,0,0
34919,34919,458400,,,,34919,0,0
34919,34919,458401,,,,34919,0,0
34919,34919,458402,,,,34919,0,0
34919,34919,458403,,,,34919,0,0
34919,34919,458404,,,,34919,0,0
34919,34919,458405,,,,34919,0,0
34919,34919,458406,,,,34919,0,0
34919,34919,458407,,,,34919,0,0
34919,34919,458408,,,,34919,0,0
34919,34919,458409,,,,34919,0,0
34919,34919,458410,,,,34919,0,0
34919,34919,458411,,,,34919,0,0
34919,34919,458412,,,,34919,0,0
34919,34919,458413,,,,34919,0,0
34919,34919,458414,,,,34919,0,0
34919,34919,458415,,,,34919,0,0
34919,34919,458416,,,,34919,0,0
34919,34919,458417,,,,34919,0,0
34919,34919,458418,,,,34919,0,0
34919,34919,458419,,,,34919,0,0
34919,34919,458420,,,,34919,0,0
34919,34919,458421,,,,34919,0,0
34919,34919,458422,,,,34919,0,0
34919,34919,458423,,,,34919,0,0
34919,34919,467475,,,0,34919,0,0
34919,34919,467476,,,0,34919,0,0
34919,34919,467477,,,0,34919,0,0
34919,34919,467478,,,0,34919,0,0
34919,34919,467479,,,0,34919,0,0
34919,34919,467480,,,0,34919,0,0
34919,34919,467481,,,0,34919,0,0
34919,34919,467482,,,0,34919,0,0
34919,34919,467483,,,0,34919,0,0
34919,34919,467484,,,0,34919,0,0
34919,34919,467485,,,0,34919,0,0
34919,34919,467486,,,0,34919,0,0
34919,34919,467487,,,0,34919,0,0
34919,34919,467488,,,0,34919,0,0
34919,34919,467489,,,0,34919,0,0
34919,34919,467490,,,0,34919,0,0
34919,34919,467491,,,0,34919,0,0
34919,34919,467492,,,0,34919,0,0
34919,34919,467493,,,0,34919,0,0
34919,34919,467494,,,0,34919,0,0
34919,34919,467495,,,0,34919,0,0
34919,34919,467496,,,0,34919,0,0
34919,34919,467497,,,0,34919,0,0
34919,34919,467498,,,0,34919,0,0
34919,34919,467499,,,0,34919,0,0
34919,34919,467500,,,0,34919,0,0
34919,34919,467501,,,0,34919,0,0
34919,34919,467502,,,0,34919,0,0
34919,34919,467503,,,0,34919,0,0
34919,34919,467504,,,0,34919,0,0
34919,34919,467505,,,0,34919,0,0
34919,34919,467506,,,0,34919,0,0
34919,34919,467507,,,0,34919,0,0
34919,34919,467508,,,0,34919,0,0
34919,34919,467509,,,0,34919,0,0
34919,34919,467510,,,0,34919,0,0
34919,34919,467511,,,0,34919,0,0
34919,34919,467512,,,0,34919,0,0
35764,36189.95063,469380,,,0,35764,0,0
35764,36189.95063,469381,,,0,35764,0,0
35764,36189.95063,469382,,,0,35764,0,0
35764,36189.95063,469383,,,0,35764,0,0
35764,36189.95063,469384,,,0,35764,0,0
35764,36189.95063,469385,,,0,35764,0,0
35764,36189.95063,469386,,,0,35764,0,0
35764,36189.95063,469387,,,0,35764,0,0
35764,36189.95063,469388,,,0,35764,0,0
35764,36189.95063,469389,,,0,35764,0,0
35764,36189.95063,469390,,,0,35764,0,0
35764,36189.95063,469391,,,0,35764,0,0
35764,36189.95063,469392,,,0,35764,0,0
35764,36189.95063,469393,,,0,35764,0,0
35764,36189.95063,469394,,,0,35764,0,0
35764,36189.95063,469395,,,0,35764,0,0
35764,36189.95063,469396,,,0,35764,0,0
35764,36189.95063,469397,,,0,35764,0,0
35764,36189.95063,469398,,,0,35764,0,0
35764,36189.95063,469399,,,0,35764,0,0
35764,36189.95063,469400,,,0,35764,0,0
35764,36189.95063,469401,,,0,35764,0,0
35764,36189.95063,469402,,,0,35764,0,0
35764,36189.95063,469403,,,0,35764,0,0
35764,36189.95063,469404,,,0,35764,0,0
35764,36189.95063,469405,,,,35764,0,0
35764,36189.95063,469406,,,0,35764,0,0
35764,36189.95063,469407,,,0,35764,0,0
35764,36189.95063,469408,,,0,35764,0,0
35764,36189.95063,469409,,,0,35764,0,0
35764,36189.95063,469410,,,0,35764,0,0
35764,36189.95063,469411,,,0,35764,0,0
35764,36189.95063,469412,,,0,35764,0,0
35764,36189.95063,469413,,,0,35764,0,0
35764,36189.95063,469414,,,0,35764,0,0
35764,36189.95063,469415,,,0,35764,0,0
35764,36189.95063,469416,,,0,35764,0,0
35764,36189.95063,469417,,,0,35764,0,0
35764,36189.95063,469418,,,0,35764,0,0
35764,36189.95063,469419,,,0,35764,0,0
35764,36189.95063,469420,,,0,35764,0,0
35764,36189.95063,469421,,,0,35764,0,0
35764,36189.95063,469422,,,0,35764,0,0
35764,36189.95063,469423,,,0,35764,0,0
35764,36189.95063,469429,,,0,35764,0,0
35764,36189.95063,469430,,,0,35764,0,0
35764,36189.95063,469431,,,0,35764,0,0
35764,36189.95063,469432,,,0,35764,0,0
35764,36189.95063,469433,,,0,35764,0,0
35764,36189.95063,469434,,,0,35764,0,0
35764,36189.95063,469435,,,0,35764,0,0
35764,36189.95063,469436,,,0,35764,0,0
35764,36189.95063,469437,,,0,35764,0,0
35764,36189.95063,469438,,,0,35764,0,0
35764,36189.95063,469439,,,0,35764,0,0
35764,36189.95063,469440,,,0,35764,0,0
35764,36189.95063,469441,,,0,35764,0,0
35764,36189.95063,469442,,,0,35764,0,0
35764,36189.95063,469443,,,0,35764,0,0
35764,36189.95063,469444,,,0,35764,0,0
35764,36189.95063,469445,,,0,35764,0,0
23637,23626.70095,306836,,,,23637,0,0
23637,23626.70095,306837,,,,23637,0,0
23637,23626.70095,306838,,,,23637,0,0
23637,23626.70095,306839,,,,23637,0,0
23637,23626.70095,306840,,,,23637,0,0
23637,23626.70095,306841,,,,23637,0,0
23637,23626.70095,306842,,,,23637,0,0
23637,23626.70095,306843,,,,23637,0,0
23637,23626.70095,306844,,,,23637,0,0
23637,23626.70095,306845,,,,23637,0,0
23637,23626.70095,306846,,,,23637,0,0
23637,23626.70095,306847,,,,23637,0,0
23637,23626.70095,306848,,,,23637,0,0
23637,23626.70095,306849,,,,23637,0,0
23637,23626.70095,306850,,,,23637,0,0
23637,23626.70095,306851,,,,23637,0,0
23637,23626.70095,306852,,,,23637,0,0
23637,23626.70095,306853,,,,23637,0,0
23637,23626.70095,306854,,,,23637,0,0
23637,36189.95063,348632,,,0,23637,0,0
23637,36189.95063,348633,,,0,23637,0,0
23637,36189.95063,348634,,,0,23637,0,0
23637,36189.95063,348635,,,0,23637,0,0
23637,36189.95063,348636,,,0,23637,0,0
23637,36189.95063,348637,,,0,23637,0,0
23637,36189.95063,348638,,,0,23637,0,0
23637,36189.95063,348639,,,0,23637,0,0
23637,36189.95063,348640,,,0,23637,0,0
23637,36189.95063,348641,,,0,23637,0,0
23637,36189.95063,348642,,,0,23637,0,0
23637,36189.95063,348643,,,0,23637,0,0
23637,36189.95063,348644,,,0,23637,0,0
23637,36189.95063,348645,,,0,23637,0,0
23637,36189.95063,348646,,,0,23637,0,0
23637,36189.95063,348647,,,0,23637,0,0
23637,36189.95063,348648,,,0,23637,0,0
23637,23626.70096,348649,,,0,23637,0,0
23637,23626.70096,348650,,,0,23637,0,0
23637,23626.70096,348651,,,0,23637,0,0
23637,23626.70096,348652,,,0,23637,0,0
23637,23626.70096,348653,,,0,23637,0,0
23637,23626.70096,348654,,,0,23637,0,0
23637,23626.70096,348655,,,0,23637,0,0
23637,23626.70096,348656,,,0,23637,0,0
23637,23626.70096,348657,,,0,23637,0,0
23637,23626.70096,348658,,,0,23637,0,0
23637,23626.70096,348659,,,0,23637,0,0
23637,23626.70096,348660,,,0,23637,0,0
23637,23626.70096,348661,,,0,23637,0,0
23637,23626.70096,348662,,,0,23637,0,0
23637,23626.70096,348663,,,0,23637,0,0
23637,23626.70096,348664,,,0,23637,0,0
23637,23626.70096,348665,,,0,23637,0,0
23637,23626.70096,348666,,,0,23637,0,0
23637,23626.70096,348667,,,0,23637,0,0
23637,23626.70096,348668,,,0,23637,0,0
23637,23626.70096,348669,,,0,23637,0,0
23637,23626.70096,348670,,,0,23637,0,0
23637,23626.70096,348671,,,0,23637,0,0
23637,23626.70096,348672,,,0,23637,0,0
23637,23626.70096,348673,,,0,23637,0,0
26512,26512.75841,374896,,,,26512,0,0
26512,26512.75841,374897,,,,26512,0,0
26512,26512.75841,375175,,,,26512,0,0
26512,26512.75841,375639,,,,26512,0,0
26512,26512.75841,375894,,,,26512,0,0
26512,26512.75841,375895,,,,26512,0,0
26512,26512.75841,375896,,,,26512,0,0
26511,26512.75841,375897,,,,26511,0,0
26511,26512.75841,375898,,,,26511,0,0
26511,26512.75841,375899,,,,26511,0,0
26511,26512.75841,375900,,,,26511,0,0
