runs_id,service_id,block_id,run_number,piece_number,start_trip_id,start_stop_id,end_trip_id,end_stop_id
5900000,c_67667_b_78236_d_32,1296759,59,1,t_5386727_b_78236_tn_0,4153068,t_5384934_b_78236_tn_0,4153491
600000,c_67662_b_78239_d_32,1296772,6,1,t_5387394_b_78239_tn_0,4152616,t_5387655_b_78239_tn_0,4152616
6000000,c_67667_b_78236_d_32,1296784,60,1,t_5384794_b_78236_tn_0,4153068,t_5387477_b_78236_tn_0,4153068
6100000,c_67667_b_78236_d_32,1296827,61,1,t_5385323_b_78236_tn_0,4153068,t_5384609_b_78236_tn_0,4152791
6200000,c_67667_b_78236_d_32,1296839,62,1,t_5387635_b_78236_tn_0,4153068,t_5384760_b_78236_tn_0,4153068
6300000,c_67667_b_78236_d_32,1296841,63,1,t_5385258_b_78236_tn_0,4153605,t_5386793_b_78236_tn_0,4153605
6400000,c_67667_b_78236_d_32,1296850,64,1,t_5386440_b_78236_tn_0,4153068,t_5385506_b_78236_tn_0,4153068
6500000,c_67668_b_none_d_0,1296752,65,1,t_5387397_b_none_tn_0,4152616,t_5384667_b_none_tn_0,4152616
6600000,c_67668_b_none_d_0,1296766,66,1,t_5387601_b_none_tn_0,4152616,t_5386577_b_none_tn_0,4152616
6700000,c_67668_b_none_d_0,1296768,67,1,t_5386414_b_none_tn_0,4152661,t_5385282_b_none_tn_0,4152616
6800000,c_67668_b_none_d_0,1296769,68,1,t_5387226_b_none_tn_0,4152616,t_5387664_b_none_tn_0,4152616
6900000,c_67668_b_none_d_0,1296771,69,1,t_5386753_b_none_tn_0,4152616,t_5384625_b_none_tn_0,4152616
700000,c_67662_b_78239_d_32,1296785,7,1,t_5385919_b_78239_tn_0,4152616,t_5385981_b_78239_tn_0,4152616
7000000,c_67668_b_none_d_0,1296775,70,1,t_5385230_b_none_tn_0,4152616,t_5385256_b_none_tn_0,4152616
7100000,c_67668_b_none_d_0,1296780,71,1,t_5386294_b_none_tn_0,4152616,t_5385397_b_none_tn_0,4152616
7200000,c_67668_b_none_d_0,1296781,72,1,t_5385187_b_none_tn_0,4152709,t_5384585_b_none_tn_0,4152709
7300000,c_67668_b_none_d_0,1296782,73,1,t_5386375_b_none_tn_0,4152616,t_5386287_b_none_tn_0,4152877
7400000,c_67668_b_none_d_0,1296798,74,1,t_5386868_b_none_tn_0,4152616,t_5386216_b_none_tn_0,4152616
7500000,c_67668_b_none_d_0,1296801,75,1,t_5385135_b_none_tn_0,4152616,t_5385828_b_none_tn_0,4152616
7600000,c_67668_b_none_d_0,1296811,76,1,t_5387342_b_none_tn_0,4152616,t_5387296_b_none_tn_0,4153173
7700000,c_67668_b_none_d_0,1296819,77,1,t_5387667_b_none_tn_0,4152616,t_5387363_b_none_tn_0,4152616
7800000,c_67668_b_none_d_0,1296831,78,1,t_5385873_b_none_tn_0,4152616,t_5384619_b_none_tn_0,4152877
7900000,c_67668_b_none_d_0,1296833,79,1,t_5386166_b_none_tn_0,4152616,t_5385448_b_none_tn_0,4152692
800000,c_67662_b_78239_d_32,1296796,8,1,t_5386434_b_78239_tn_0,4152616,t_5386275_b_78239_tn_0,4152616
8000000,c_67668_b_none_d_0,1296837,80,1,t_5386307_b_none_tn_0,4152616,t_5387668_b_none_tn_0,4152616
8100000,c_67668_b_none_d_0,1296843,81,1,t_5387514_b_none_tn_0,4152616,t_5386905_b_none_tn_0,4152616
8200000,c_67668_b_none_d_0,1296848,82,1,t_5386609_b_none_tn_0,4152616,t_5386475_b_none_tn_0,4152692
8300000,c_67668_b_none_d_0,1296852,83,1,t_5384602_b_none_tn_0,4152616,t_5386676_b_none_tn_0,4152616
8400000,c_67668_b_none_d_0,1296870,84,1,t_5385296_b_none_tn_0,4152616,t_5385867_b_none_tn_0,4152616
8500000,c_67669_b_78238_d_31,1296726,85,1,t_5384926_b_78238_tn_0,4152670,t_5387174_b_78238_tn_0,4153332
8600000,c_67669_b_78238_d_31,1296728,86,1,t_5385181_b_78238_tn_0,4153332,t_5386372_b_78238_tn_0,4152791
8700000,c_67669_b_78238_d_31,1296742,87,1,t_5386256_b_78238_tn_0,4153286,t_5387094_b_78238_tn_0,4153068
8800000,c_67669_b_78238_d_31,1296743,88,1,t_5386210_b_78238_tn_0,4153332,t_5384684_b_78238_tn_0,4152670
8900000,c_67669_b_78238_d_31,1296745,89,1,t_5386067_b_78238_tn_0,4153491,t_5386864_b_78238_tn_0,4153332
900000,c_67662_b_78239_d_32,1296800,9,1,t_5386266_b_78239_tn_0,4152709,t_5386758_b_78239_tn_0,4152616
9000000,c_67669_b_78238_d_31,1296747,90,1,t_5385202_b_78238_tn_0,4153491,t_5386213_b_78238_tn_0,4153068
9100000,c_67669_b_78238_d_31,1296748,91,1,t_5386488_b_78238_tn_0,4153332,t_5386503_b_78238_tn_0,4153491
9200000,c_67669_b_78238_d_31,1296754,92,1,t_5386721_b_78238_tn_0,4153380,t_5387158_b_78238_tn_0,4153332
9300000,c_67669_b_78238_d_31,1296756,93,1,t_5386725_b_78238_tn_0,4153332,t_5386230_b_78238_tn_0,4153400
9400000,c_67669_b_78238_d_31,1296757,94,1,t_5384883_b_78238_tn_0,4153068,t_5385955_b_78238_tn_0,4153068
9500000,c_67669_b_78238_d_31,1296762,95,1,t_5385223_b_78238_tn_0,4153260,t_5384704_b_78238_tn_0,4153332
9600000,c_67669_b_78238_d_31,1296763,96,1,t_5387252_b_78238_tn_0,4153604,t_5385934_b_78238_tn_0,4153068
9700000,c_67669_b_78238_d_31,1296767,97,1,t_5387297_b_78238_tn_0,4152791,t_5386005_b_78238_tn_0,4153332
9800000,c_67669_b_78238_d_31,1296777,98,1,t_5387603_b_78238_tn_0,4153332,t_5385361_b_78238_tn_0,4153286
9900000,c_67669_b_78238_d_31,1296778,99,1,t_5387490_b_78238_tn_0,4153332,t_5386917_b_78238_tn_0,4153491
