route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message,tts_trip_headsign,tts_trip_short_name
74651,c_67667_b_78236_d_32,t_5384755_b_78236_tn_0,,South Main St,0,1296740,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5387622_b_78236_tn_0,,South Main St,0,1296740,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5384682_b_78236_tn_0,,South Main St,0,1296730,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5387533_b_78236_tn_0,,South Main St,0,1296740,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5387494_b_78236_tn_0,,South Main St,0,1296730,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5387334_b_78236_tn_0,,South Main St,0,1296730,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5387736_b_78236_tn_0,,South Main St,0,1296730,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5385705_b_78236_tn_0,,South Main St,0,1296741,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5385742_b_78236_tn_0,,South Main St,0,1296740,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5386729_b_78236_tn_0,,South Main St,0,1296741,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5386639_b_78236_tn_0,,South Main St,0,1296839,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5385798_b_78236_tn_0,,South Main St,0,1296740,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5387164_b_78236_tn_0,,South Main St,0,1296741,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5387635_b_78236_tn_0,,South Main St,0,1296839,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5385253_b_78236_tn_0,,South Main St,0,1296730,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5386526_b_78236_tn_0,,South Main St,0,1296839,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5385896_b_78236_tn_0,,South Main St,0,1296741,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5385942_b_78236_tn_0,,South Main St,0,1296730,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5385944_b_78236_tn_0,,South Main St,0,1296839,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5386324_b_78236_tn_0,,South Main St,0,1296839,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5387023_b_78236_tn_0,,South Main St,0,1296741,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5385184_b_78236_tn_0,,South Main St,0,1296839,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5387467_b_78236_tn_0,,South Main St,0,1296730,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5385201_b_78236_tn_0,,South Main St,0,1296740,p_1426374,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5386248_b_78236_tn_0,,Terminal,1,1296730,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5386292_b_78236_tn_0,,Terminal,1,1296741,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5384653_b_78236_tn_0,,Terminal,1,1296839,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5384760_b_78236_tn_0,,Terminal,1,1296839,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5385205_b_78236_tn_0,,Terminal,1,1296839,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5385240_b_78236_tn_0,,Terminal,1,1296741,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5385399_b_78236_tn_0,,Terminal,1,1296740,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5385490_b_78236_tn_0,,Terminal,1,1296730,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5385656_b_78236_tn_0,,Terminal,1,1296740,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5385703_b_78236_tn_0,,Terminal,1,1296730,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5385872_b_78236_tn_0,,Terminal,1,1296730,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5386235_b_78236_tn_0,,Terminal,1,1296730,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5386898_b_78236_tn_0,,Terminal,1,1296741,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5386265_b_78236_tn_0,,Terminal,1,1296730,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5387618_b_78236_tn_0,,Terminal,1,1296741,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5386768_b_78236_tn_0,,Terminal,1,1296740,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5386766_b_78236_tn_0,,Terminal,1,1296741,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5386598_b_78236_tn_0,,Terminal,1,1296839,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5387116_b_78236_tn_0,,Terminal,1,1296740,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5386510_b_78236_tn_0,,Terminal,1,1296740,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5386382_b_78236_tn_0,,Terminal,1,1296839,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5386331_b_78236_tn_0,,Terminal,1,1296839,p_1426401,,,,,,,,,,,,
74651,c_67667_b_78236_d_32,t_5386978_b_78236_tn_0,,Terminal,1,1296740,p_1426401,,,,,,,,,,,,
74651,c_67669_b_78238_d_31,t_5385224_b_78238_tn_0,,South Main St,0,1296747,p_1426374,,,,,,,,,,,,
74651,c_67669_b_78238_d_31,t_5385409_b_78238_tn_0,,South Main St,0,1296824,p_1426374,,,,,,,,,,,,
74651,c_67669_b_78238_d_31,t_5385453_b_78238_tn_0,,South Main St,0,1296846,p_1426374,,,,,,,,,,,,
74651,c_67669_b_78238_d_31,t_5385755_b_78238_tn_0,,South Main St,0,1296824,p_1426374,,,,,,,,,,,,
74651,c_67669_b_78238_d_31,t_5385760_b_78238_tn_0,,South Main St,0,1296861,p_1426374,,,,,,,,,,,,
74651,c_67669_b_78238_d_31,t_5385915_b_78238_tn_0,,South Main St,0,1296861,p_1426374,,,,,,,,,,,,
74651,c_67669_b_78238_d_31,t_5385937_b_78238_tn_0,,South Main St,0,1296813,p_1426374,,,,,,,,,,,,
