runs_id,service_id,block_id,run_number,piece_number,start_trip_id,start_stop_id,end_trip_id,end_stop_id
7400000,c_67639_b_78200_d_32,1296644,74,1,t_5379863_b_78200_tn_0,4150635,t_5379229_b_78200_tn_0,4150635
7500000,c_67639_b_78200_d_32,1296645,75,1,t_5378607_b_78200_tn_0,4150635,t_5378396_b_78200_tn_0,4150635
7600000,c_67639_b_78200_d_64,1296536,76,1,t_5380632_b_78200_tn_0,4150635,t_5380520_b_78200_tn_0,4150635
7700000,c_67639_b_78200_d_64,1296547,77,1,t_5379531_b_78200_tn_0,4150667,t_5378743_b_78200_tn_0,4150725
7800000,c_67639_b_78200_d_64,1296549,78,1,t_5379470_b_78200_tn_0,4150635,t_5379740_b_78200_tn_0,4150635
7900000,c_67639_b_78200_d_64,1296554,79,1,t_5380254_b_78200_tn_0,4150635,t_5380004_b_78200_tn_0,4150635
800000,c_67639_b_78200_d_31,1296546,8,1,t_5378849_b_78200_tn_0,4150635,t_5378680_b_78200_tn_0,4150582
8000000,c_67639_b_78200_d_64,1296572,80,1,t_5378636_b_78200_tn_0,4150635,t_5379988_b_78200_tn_0,4150635
8100000,c_67639_b_78200_d_64,1296582,81,1,t_5380536_b_78200_tn_0,4150635,t_5380199_b_78200_tn_0,4150635
8200000,c_67639_b_78200_d_64,1296591,82,1,t_5380621_b_78200_tn_0,4150635,t_5379966_b_78200_tn_0,4150983
8300000,c_67639_b_78200_d_64,1296596,83,1,t_5380344_b_78200_tn_0,4150016,t_5378696_b_78200_tn_0,4150016
8400000,c_67639_b_78200_d_64,1296600,84,1,t_5380587_b_78200_tn_0,4150635,t_5380513_b_78200_tn_0,4151106
8500000,c_67639_b_78200_d_64,1296605,85,1,t_5380043_b_78200_tn_0,4150635,t_5379790_b_78200_tn_0,4150635
8600000,c_67639_b_78200_d_64,1296641,86,1,t_5378838_b_78200_tn_0,4150635,t_5379317_b_78200_tn_0,4150635
8700000,c_67639_b_78200_d_64,1296642,87,1,t_5379823_b_78200_tn_0,4150635,t_5379446_b_78200_tn_0,4150983
8800000,c_67639_b_78200_d_64,1296643,88,1,t_5380136_b_78200_tn_0,4150635,t_5379580_b_78200_tn_0,4150688
8900000,c_67640_b_none_d_0,1296550,89,1,t_5379920_b_none_tn_0,4150635,t_5378388_b_none_tn_0,4150635
900000,c_67639_b_78200_d_31,1296548,9,1,t_5378813_b_78200_tn_0,4150635,t_5379212_b_78200_tn_0,4150618
9000000,c_67640_b_none_d_0,1296555,90,1,t_5378659_b_none_tn_0,4150635,t_5380459_b_none_tn_0,4150635
9100000,c_67640_b_none_d_0,1296560,91,1,t_5379869_b_none_tn_0,4150635,t_5380093_b_none_tn_0,4150635
9200000,c_67640_b_none_d_0,1296567,92,1,t_5380573_b_none_tn_0,4150635,t_5378920_b_none_tn_0,4150635
9300000,c_67640_b_none_d_0,1296569,93,1,t_5380017_b_none_tn_0,4150635,t_5380426_b_none_tn_0,4150635
9400000,c_67640_b_none_d_0,1296571,94,1,t_5378983_b_none_tn_0,4150635,t_5380498_b_none_tn_0,4150635
9500000,c_67640_b_none_d_0,1296573,95,1,t_5378859_b_none_tn_0,4150635,t_5379341_b_none_tn_0,4150635
9600000,c_67640_b_none_d_0,1296574,96,1,t_5379859_b_none_tn_0,4150635,t_5379461_b_none_tn_0,4150635
9700000,c_67640_b_none_d_0,1296586,97,1,t_5380367_b_none_tn_0,4150635,t_5378888_b_none_tn_0,4150725
9800000,c_67640_b_none_d_0,1296588,98,1,t_5379810_b_none_tn_0,4150635,t_5378580_b_none_tn_0,4150635
9900000,c_67640_b_none_d_0,1296589,99,1,t_5378833_b_none_tn_0,4150635,t_5379196_b_none_tn_0,4150635
