service_id,date,exception_type
14279,20200704,2
14279,20200907,2
14279,20201126,2
14279,20201225,2
14283,20200101,2
14283,20200525,2
14283,20200704,2
14283,20200907,2
14283,20201126,2
14283,20201225,2
14279.34931,20210101,2
14279.34931,20210531,2
14279.34931,20210704,2
14279.34931,20210906,2
14279.34931,20211125,2
14279.34931,20211225,2
14279.34942,20210101,2
14279.34942,20210531,2
14279.34942,20210704,2
14279.34942,20210906,2
14279.34942,20211125,2
14279.34942,20211225,2
