trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
0_0900,09:00:00,09:00:00,6597043,0,"",0,,0,1
0_0900,09:01:00,09:01:00,6597044,1,"",0,,201.59837872180373,0
0_0900,09:03:00,09:03:00,6597045,2,"",0,,398.9917250667189,0
0_0900,09:03:00,09:03:00,6597046,3,"",0,,572.1978553531673,0
0_0900,09:04:00,09:04:00,6597047,4,"",0,,724.1561046291401,0
0_0900,09:05:00,09:05:00,6597048,5,"",0,,1101.4830626393568,0
0_0900,09:06:00,09:06:00,6597049,6,"",0,,1573.4294074119566,0
0_0900,09:07:00,09:07:00,6619074,7,"",0,,1971.3630932071542,0
0_0900,09:08:00,09:08:00,6619075,8,"",0,,2313.879468361711,0
0_0900,09:09:00,09:09:00,6596323,9,"",0,,2830.579066723293,0
0_0900,09:11:00,09:11:00,6596325,10,"",0,,3423.4091286240373,0
0_0900,09:11:00,09:11:00,6596326,11,"",0,,3615.2513376866605,0
0_0900,09:13:00,09:13:00,6597052,12,"",0,,4160.516767918688,0
0_0900,09:16:00,09:16:00,6597053,13,"",0,,4997.382966264007,0
0_0900,09:17:00,09:17:00,6597054,14,"",0,,5206.782998942714,0
0_0900,09:18:00,09:18:00,6597055,15,"",0,,5463.845129918042,1
0_0938A,09:38:00,09:38:00,6597055,0,"",0,,0,1
0_0938A,09:40:00,09:40:00,6596739,1,"",0,,343.7039512729848,1
0_0938A,09:45:00,09:45:00,6596326,2,"",0,,1308.182899308666,0
0_0938A,09:48:00,09:48:00,6597052,3,"",0,,1851.454661564922,0
0_0938A,09:49:00,09:49:00,6596740,4,"",0,,2253.249312085733,1
0_0938A,09:50:00,09:50:00,6596741,5,"",0,,2491.523860688652,1
0_0938A,09:53:00,09:53:00,6597318,6,"",0,,3343.1178105886115,1
0_0938A,09:54:00,09:54:00,6597319,7,"",0,,3600.329108946781,1
0_0938A,09:57:00,09:57:00,6597320,8,"",0,,4147.119108287561,1
0_0938A,09:59:00,09:59:00,6597043,9,"",0,,4689.408056145032,1
0_1100,11:00:00,11:00:00,6597043,0,"",0,,0,1
0_1100,11:01:00,11:01:00,6597044,1,"",0,,201.59837872180373,0
0_1100,11:03:00,11:03:00,6597045,2,"",0,,398.9917250667189,0
0_1100,11:03:00,11:03:00,6597046,3,"",0,,572.1978553531673,0
0_1100,11:04:00,11:04:00,6597047,4,"",0,,724.1561046291401,0
0_1100,11:05:00,11:05:00,6597048,5,"",0,,1101.4830626393568,0
0_1100,11:06:00,11:06:00,6597049,6,"",0,,1573.4294074119566,0
0_1100,11:07:00,11:07:00,6619074,7,"",0,,1971.3630932071542,0
0_1100,11:08:00,11:08:00,6619075,8,"",0,,2313.879468361711,0
0_1100,11:09:00,11:09:00,6596323,9,"",0,,2830.579066723293,0
0_1100,11:11:00,11:11:00,6596325,10,"",0,,3423.4091286240373,0
0_1100,11:11:00,11:11:00,6596326,11,"",0,,3615.2513376866605,0
0_1100,11:13:00,11:13:00,6597052,12,"",0,,4160.516767918688,0
0_1100,11:16:00,11:16:00,6597053,13,"",0,,4997.382966264007,0
0_1100,11:17:00,11:17:00,6597054,14,"",0,,5206.782998942714,0
0_1100,11:18:00,11:18:00,6597055,15,"",0,,5463.845129918042,1
0_1138A,11:38:00,11:38:00,6597055,0,"",0,,0,1
0_1138A,11:40:00,11:40:00,6596739,1,"",0,,343.7039512729848,1
0_1138A,11:45:00,11:45:00,6596326,2,"",0,,1308.182899308666,0
0_1138A,11:48:00,11:48:00,6597052,3,"",0,,1851.454661564922,0
0_1138A,11:49:00,11:49:00,6596740,4,"",0,,2253.249312085733,1
0_1138A,11:50:00,11:50:00,6596741,5,"",0,,2491.523860688652,1
0_1138A,11:53:00,11:53:00,6597318,6,"",0,,3343.1178105886115,1
0_1138A,11:54:00,11:54:00,6597319,7,"",0,,3600.329108946781,1
0_1138A,11:57:00,11:57:00,6597320,8,"",0,,4147.119108287561,1
0_1138A,11:59:00,11:59:00,6597043,9,"",0,,4689.408056145032,1
0_1200,08:00:00,08:00:00,6595402,0,"",0,,0,1
0_1200,08:00:00,08:00:00,6595909,1,"",0,,286.54408287262635,1
0_1200,08:01:00,08:01:00,6595910,2,"",0,,676.838885193092,1
0_1200,08:01:00,08:01:00,6595911,3,"",0,,933.9727381684887,1
0_1200,08:02:00,08:02:00,6595912,4,"",0,,1101.492035769149,1
0_1200,08:02:00,08:02:00,6595913,5,"",0,,1443.1112382069953,1
0_1200,08:02:00,08:02:00,6595914,6,"",0,,1681.0251909141716,0
0_1200,08:03:00,08:03:00,6595915,7,"",0,,1991.3859501113225,0
0_1200,08:04:00,08:04:00,6595916,8,"",0,,2514.5341615815196,0
0_1200,08:05:00,08:05:00,6595917,9,"",0,,3388.998845123595,1
0_1200,08:06:00,08:06:00,6595918,10,"",0,,3796.3675749076733,0
0_1200,08:06:00,08:06:00,6595919,11,"",0,,3990.30654762631,0
0_1200,08:07:00,08:07:00,6595920,12,"",0,,4324.672296875235,0
0_1200,08:07:00,08:07:00,6595921,13,"",0,,4566.950035529629,0
0_1200,08:08:00,08:08:00,6595922,14,"",0,,4929.552966451637,1
0_1200,08:08:00,08:08:00,6595923,15,"",0,,5157.8624503052015,0
0_1200,08:09:00,08:09:00,6595924,16,"",0,,5359.335486292091,1
0_1200,08:09:00,08:09:00,6595925,17,"",0,,5693.096768540698,1
0_1200,08:20:00,08:20:00,6595380,18,"",0,,13574.053986808784,1
0_1201,08:30:00,08:30:00,6595402,0,"",0,,0,1
0_1201,08:30:00,08:30:00,6595909,1,"",0,,286.54408287262635,1
0_1201,08:31:00,08:31:00,6595910,2,"",0,,676.838885193092,1
0_1201,08:31:00,08:31:00,6595911,3,"",0,,933.9727381684887,1
0_1201,08:32:00,08:32:00,6595912,4,"",0,,1101.492035769149,1
0_1201,08:32:00,08:32:00,6595913,5,"",0,,1443.1112382069953,1
0_1201,08:32:00,08:32:00,6595914,6,"",0,,1681.0251909141716,0
0_1201,08:33:00,08:33:00,6595915,7,"",0,,1991.3859501113225,0
0_1201,08:34:00,08:34:00,6595916,8,"",0,,2514.5341615815196,0
0_1201,08:35:00,08:35:00,6595917,9,"",0,,3388.998845123595,1
0_1201,08:36:00,08:36:00,6595918,10,"",0,,3796.3675749076733,0
0_1201,08:36:00,08:36:00,6595919,11,"",0,,3990.30654762631,0
0_1201,08:37:00,08:37:00,6595920,12,"",0,,4324.672296875235,0
0_1201,08:37:00,08:37:00,6595921,13,"",0,,4566.950035529629,0
0_1201,08:38:00,08:38:00,6595922,14,"",0,,4929.552966451637,1
0_1201,08:38:00,08:38:00,6595923,15,"",0,,5157.8624503052015,0
0_1201,08:39:00,08:39:00,6595924,16,"",0,,5359.335486292091,1
0_1201,08:39:00,08:39:00,6595925,17,"",0,,5693.096768540698,1
0_1201,08:50:00,08:50:00,6595380,18,"",0,,13574.053986808784,1
0_1202,09:00:00,09:00:00,6595402,0,"",0,,0,1
0_1202,09:00:00,09:00:00,6595909,1,"",0,,286.54408287262635,1
0_1202,09:01:00,09:01:00,6595910,2,"",0,,676.838885193092,1
0_1202,09:01:00,09:01:00,6595911,3,"",0,,933.9727381684887,1
0_1202,09:02:00,09:02:00,6595912,4,"",0,,1101.492035769149,1
0_1202,09:02:00,09:02:00,6595913,5,"",0,,1443.1112382069953,1
0_1202,09:02:00,09:02:00,6595914,6,"",0,,1681.0251909141716,0
0_1202,09:03:00,09:03:00,6595915,7,"",0,,1991.3859501113225,0
0_1202,09:04:00,09:04:00,6595916,8,"",0,,2514.5341615815196,0
0_1202,09:05:00,09:05:00,6595917,9,"",0,,3388.998845123595,1
0_1202,09:06:00,09:06:00,6595918,10,"",0,,3796.3675749076733,0
0_1202,09:06:00,09:06:00,6595919,11,"",0,,3990.30654762631,0
0_1202,09:07:00,09:07:00,6595920,12,"",0,,4324.672296875235,0
0_1202,09:07:00,09:07:00,6595921,13,"",0,,4566.950035529629,0
0_1202,09:08:00,09:08:00,6595922,14,"",0,,4929.552966451637,1
0_1202,09:08:00,09:08:00,6595923,15,"",0,,5157.8624503052015,0
0_1202,09:09:00,09:09:00,6595924,16,"",0,,5359.335486292091,1
0_1202,09:09:00,09:09:00,6595925,17,"",0,,5693.096768540698,1
0_1202,09:20:00,09:20:00,6595380,18,"",0,,13574.053986808784,1
0_1203,09:35:00,09:35:00,6595402,0,"",0,,0,1
0_1203,09:35:00,09:35:00,6595909,1,"",0,,286.54408287262635,1
0_1203,09:36:00,09:36:00,6595910,2,"",0,,676.838885193092,1
0_1203,09:36:00,09:36:00,6595911,3,"",0,,933.9727381684887,1
0_1203,09:37:00,09:37:00,6595912,4,"",0,,1101.492035769149,1
0_1203,09:37:00,09:37:00,6595913,5,"",0,,1443.1112382069953,1
0_1203,09:37:00,09:37:00,6595914,6,"",0,,1681.0251909141716,0
0_1203,09:38:00,09:38:00,6595915,7,"",0,,1991.3859501113225,0
0_1203,09:39:00,09:39:00,6595916,8,"",0,,2514.5341615815196,0
0_1203,09:40:00,09:40:00,6595917,9,"",0,,3388.998845123595,1
0_1203,09:41:00,09:41:00,6595918,10,"",0,,3796.3675749076733,0
0_1203,09:41:00,09:41:00,6595919,11,"",0,,3990.30654762631,0
0_1203,09:42:00,09:42:00,6595920,12,"",0,,4324.672296875235,0
0_1203,09:42:00,09:42:00,6595921,13,"",0,,4566.950035529629,0
0_1203,09:43:00,09:43:00,6595922,14,"",0,,4929.552966451637,1
0_1203,09:43:00,09:43:00,6595923,15,"",0,,5157.8624503052015,0
0_1203,09:44:00,09:44:00,6595924,16,"",0,,5359.335486292091,1
0_1203,09:44:00,09:44:00,6595925,17,"",0,,5693.096768540698,1
0_1203,09:55:00,09:55:00,6595380,18,"",0,,13574.053986808784,1
0_1204,10:05:00,10:05:00,6595402,0,"",0,,0,1
0_1204,10:05:00,10:05:00,6595909,1,"",0,,286.54408287262635,1
0_1204,10:06:00,10:06:00,6595910,2,"",0,,676.838885193092,1
0_1204,10:06:00,10:06:00,6595911,3,"",0,,933.9727381684887,1
0_1204,10:07:00,10:07:00,6595912,4,"",0,,1101.492035769149,1
0_1204,10:07:00,10:07:00,6595913,5,"",0,,1443.1112382069953,1
0_1204,10:07:00,10:07:00,6595914,6,"",0,,1681.0251909141716,0
0_1204,10:08:00,10:08:00,6595915,7,"",0,,1991.3859501113225,0
0_1204,10:09:00,10:09:00,6595916,8,"",0,,2514.5341615815196,0
0_1204,10:10:00,10:10:00,6595917,9,"",0,,3388.998845123595,1
0_1204,10:11:00,10:11:00,6595918,10,"",0,,3796.3675749076733,0
0_1204,10:11:00,10:11:00,6595919,11,"",0,,3990.30654762631,0
0_1204,10:12:00,10:12:00,6595920,12,"",0,,4324.672296875235,0
0_1204,10:12:00,10:12:00,6595921,13,"",0,,4566.950035529629,0
0_1204,10:13:00,10:13:00,6595922,14,"",0,,4929.552966451637,1
0_1204,10:13:00,10:13:00,6595923,15,"",0,,5157.8624503052015,0
0_1204,10:14:00,10:14:00,6595924,16,"",0,,5359.335486292091,1
0_1204,10:14:00,10:14:00,6595925,17,"",0,,5693.096768540698,1
0_1204,10:25:00,10:25:00,6595380,18,"",0,,13574.053986808784,1
0_1205,10:35:00,10:35:00,6595402,0,"",0,,0,1
0_1205,10:35:00,10:35:00,6595909,1,"",0,,286.54408287262635,1
0_1205,10:36:00,10:36:00,6595910,2,"",0,,676.838885193092,1
0_1205,10:36:00,10:36:00,6595911,3,"",0,,933.9727381684887,1
0_1205,10:37:00,10:37:00,6595912,4,"",0,,1101.492035769149,1
0_1205,10:37:00,10:37:00,6595913,5,"",0,,1443.1112382069953,1
0_1205,10:37:00,10:37:00,6595914,6,"",0,,1681.0251909141716,0
0_1205,10:38:00,10:38:00,6595915,7,"",0,,1991.3859501113225,0
0_1205,10:39:00,10:39:00,6595916,8,"",0,,2514.5341615815196,0
0_1205,10:40:00,10:40:00,6595917,9,"",0,,3388.998845123595,1
0_1205,10:41:00,10:41:00,6595918,10,"",0,,3796.3675749076733,0
0_1205,10:41:00,10:41:00,6595919,11,"",0,,3990.30654762631,0
0_1205,10:42:00,10:42:00,6595920,12,"",0,,4324.672296875235,0
0_1205,10:42:00,10:42:00,6595921,13,"",0,,4566.950035529629,0
0_1205,10:43:00,10:43:00,6595922,14,"",0,,4929.552966451637,1
0_1205,10:43:00,10:43:00,6595923,15,"",0,,5157.8624503052015,0
0_1205,10:44:00,10:44:00,6595924,16,"",0,,5359.335486292091,1
0_1205,10:44:00,10:44:00,6595925,17,"",0,,5693.096768540698,1
0_1205,10:55:00,10:55:00,6595380,18,"",0,,13574.053986808784,1
0_1206,11:05:00,11:05:00,6595402,0,"",0,,0,1
0_1206,11:05:00,11:05:00,6595909,1,"",0,,286.54408287262635,1
0_1206,11:06:00,11:06:00,6595910,2,"",0,,676.838885193092,1
0_1206,11:06:00,11:06:00,6595911,3,"",0,,933.9727381684887,1
0_1206,11:07:00,11:07:00,6595912,4,"",0,,1101.492035769149,1
0_1206,11:07:00,11:07:00,6595913,5,"",0,,1443.1112382069953,1
0_1206,11:07:00,11:07:00,6595914,6,"",0,,1681.0251909141716,0
0_1206,11:08:00,11:08:00,6595915,7,"",0,,1991.3859501113225,0
0_1206,11:09:00,11:09:00,6595916,8,"",0,,2514.5341615815196,0
0_1206,11:10:00,11:10:00,6595917,9,"",0,,3388.998845123595,1
0_1206,11:11:00,11:11:00,6595918,10,"",0,,3796.3675749076733,0
0_1206,11:11:00,11:11:00,6595919,11,"",0,,3990.30654762631,0
0_1206,11:12:00,11:12:00,6595920,12,"",0,,4324.672296875235,0
0_1206,11:12:00,11:12:00,6595921,13,"",0,,4566.950035529629,0
0_1206,11:13:00,11:13:00,6595922,14,"",0,,4929.552966451637,1
0_1206,11:13:00,11:13:00,6595923,15,"",0,,5157.8624503052015,0
0_1206,11:14:00,11:14:00,6595924,16,"",0,,5359.335486292091,1
0_1206,11:14:00,11:14:00,6595925,17,"",0,,5693.096768540698,1
0_1206,11:25:00,11:25:00,6595380,18,"",0,,13574.053986808784,1
0_1207,11:35:00,11:35:00,6595402,0,"",0,,0,1
0_1207,11:35:00,11:35:00,6595909,1,"",0,,286.54408287262635,1
0_1207,11:36:00,11:36:00,6595910,2,"",0,,676.838885193092,1
0_1207,11:36:00,11:36:00,6595911,3,"",0,,933.9727381684887,1
0_1207,11:37:00,11:37:00,6595912,4,"",0,,1101.492035769149,1
0_1207,11:37:00,11:37:00,6595913,5,"",0,,1443.1112382069953,1
0_1207,11:37:00,11:37:00,6595914,6,"",0,,1681.0251909141716,0
0_1207,11:38:00,11:38:00,6595915,7,"",0,,1991.3859501113225,0
0_1207,11:39:00,11:39:00,6595916,8,"",0,,2514.5341615815196,0
0_1207,11:40:00,11:40:00,6595917,9,"",0,,3388.998845123595,1
0_1207,11:41:00,11:41:00,6595918,10,"",0,,3796.3675749076733,0
0_1207,11:41:00,11:41:00,6595919,11,"",0,,3990.30654762631,0
0_1207,11:42:00,11:42:00,6595920,12,"",0,,4324.672296875235,0
0_1207,11:42:00,11:42:00,6595921,13,"",0,,4566.950035529629,0
0_1207,11:43:00,11:43:00,6595922,14,"",0,,4929.552966451637,1
0_1207,11:43:00,11:43:00,6595923,15,"",0,,5157.8624503052015,0
0_1207,11:44:00,11:44:00,6595924,16,"",0,,5359.335486292091,1
0_1207,11:44:00,11:44:00,6595925,17,"",0,,5693.096768540698,1
0_1207,11:55:00,11:55:00,6595380,18,"",0,,13574.053986808784,1
0_1208,12:28:00,12:28:00,6595402,0,"",0,,0,1
0_1208,12:28:00,12:28:00,6595909,1,"",0,,286.54408287262635,1
0_1208,12:29:00,12:29:00,6595910,2,"",0,,676.838885193092,1
0_1208,12:29:00,12:29:00,6595911,3,"",0,,933.9727381684887,1
0_1208,12:30:00,12:30:00,6595912,4,"",0,,1101.492035769149,1
0_1208,12:30:00,12:30:00,6595913,5,"",0,,1443.1112382069953,1
0_1208,12:30:00,12:30:00,6595914,6,"",0,,1681.0251909141716,0
0_1208,12:31:00,12:31:00,6595915,7,"",0,,1991.3859501113225,0
0_1208,12:32:00,12:32:00,6595916,8,"",0,,2514.5341615815196,0
0_1208,12:33:00,12:33:00,6595917,9,"",0,,3388.998845123595,1
0_1208,12:34:00,12:34:00,6595918,10,"",0,,3796.3675749076733,0
0_1208,12:34:00,12:34:00,6595919,11,"",0,,3990.30654762631,0
0_1208,12:35:00,12:35:00,6595920,12,"",0,,4324.672296875235,0
0_1208,12:35:00,12:35:00,6595921,13,"",0,,4566.950035529629,0
0_1208,12:36:00,12:36:00,6595922,14,"",0,,4929.552966451637,1
0_1208,12:36:00,12:36:00,6595923,15,"",0,,5157.8624503052015,0
0_1208,12:37:00,12:37:00,6595924,16,"",0,,5359.335486292091,1
0_1208,12:37:00,12:37:00,6595925,17,"",0,,5693.096768540698,1
0_1208,12:48:00,12:48:00,6595380,18,"",0,,13574.053986808784,1
0_1209,13:09:00,13:09:00,6595402,0,"",0,,0,1
0_1209,13:09:00,13:09:00,6595909,1,"",0,,286.54408287262635,1
0_1209,13:10:00,13:10:00,6595910,2,"",0,,676.838885193092,1
0_1209,13:10:00,13:10:00,6595911,3,"",0,,933.9727381684887,1
0_1209,13:11:00,13:11:00,6595912,4,"",0,,1101.492035769149,1
0_1209,13:11:00,13:11:00,6595913,5,"",0,,1443.1112382069953,1
0_1209,13:11:00,13:11:00,6595914,6,"",0,,1681.0251909141716,0
0_1209,13:12:00,13:12:00,6595915,7,"",0,,1991.3859501113225,0
0_1209,13:13:00,13:13:00,6595916,8,"",0,,2514.5341615815196,0
0_1209,13:14:00,13:14:00,6595917,9,"",0,,3388.998845123595,1
0_1209,13:15:00,13:15:00,6595918,10,"",0,,3796.3675749076733,0
0_1209,13:15:00,13:15:00,6595919,11,"",0,,3990.30654762631,0
0_1209,13:16:00,13:16:00,6595920,12,"",0,,4324.672296875235,0
0_1209,13:16:00,13:16:00,6595921,13,"",0,,4566.950035529629,0
0_1209,13:17:00,13:17:00,6595922,14,"",0,,4929.552966451637,1
0_1209,13:17:00,13:17:00,6595923,15,"",0,,5157.8624503052015,0
0_1209,13:18:00,13:18:00,6595924,16,"",0,,5359.335486292091,1
0_1209,13:18:00,13:18:00,6595925,17,"",0,,5693.096768540698,1
0_1209,13:29:00,13:29:00,6595380,18,"",0,,13574.053986808784,1
0_1210,14:09:00,14:09:00,6595402,0,"",0,,0,1
0_1210,14:09:00,14:09:00,6595909,1,"",0,,286.54408287262635,1
0_1210,14:10:00,14:10:00,6595910,2,"",0,,676.838885193092,1
0_1210,14:10:00,14:10:00,6595911,3,"",0,,933.9727381684887,1
0_1210,14:11:00,14:11:00,6595912,4,"",0,,1101.492035769149,1
0_1210,14:11:00,14:11:00,6595913,5,"",0,,1443.1112382069953,1
0_1210,14:11:00,14:11:00,6595914,6,"",0,,1681.0251909141716,0
0_1210,14:12:00,14:12:00,6595915,7,"",0,,1991.3859501113225,0
0_1210,14:13:00,14:13:00,6595916,8,"",0,,2514.5341615815196,0
0_1210,14:14:00,14:14:00,6595917,9,"",0,,3388.998845123595,1
0_1210,14:15:00,14:15:00,6595918,10,"",0,,3796.3675749076733,0
0_1210,14:15:00,14:15:00,6595919,11,"",0,,3990.30654762631,0
0_1210,14:16:00,14:16:00,6595920,12,"",0,,4324.672296875235,0
0_1210,14:16:00,14:16:00,6595921,13,"",0,,4566.950035529629,0
0_1210,14:17:00,14:17:00,6595922,14,"",0,,4929.552966451637,1
0_1210,14:17:00,14:17:00,6595923,15,"",0,,5157.8624503052015,0
0_1210,14:18:00,14:18:00,6595924,16,"",0,,5359.335486292091,1
0_1210,14:18:00,14:18:00,6595925,17,"",0,,5693.096768540698,1
0_1210,14:29:00,14:29:00,6595380,18,"",0,,13574.053986808784,1
0_1211,14:39:00,14:39:00,6595402,0,"",0,,0,1
0_1211,14:39:00,14:39:00,6595909,1,"",0,,286.54408287262635,1
0_1211,14:40:00,14:40:00,6595910,2,"",0,,676.838885193092,1
0_1211,14:40:00,14:40:00,6595911,3,"",0,,933.9727381684887,1
0_1211,14:41:00,14:41:00,6595912,4,"",0,,1101.492035769149,1
0_1211,14:41:00,14:41:00,6595913,5,"",0,,1443.1112382069953,1
0_1211,14:41:00,14:41:00,6595914,6,"",0,,1681.0251909141716,0
0_1211,14:42:00,14:42:00,6595915,7,"",0,,1991.3859501113225,0
0_1211,14:43:00,14:43:00,6595916,8,"",0,,2514.5341615815196,0
0_1211,14:44:00,14:44:00,6595917,9,"",0,,3388.998845123595,1
0_1211,14:45:00,14:45:00,6595918,10,"",0,,3796.3675749076733,0
0_1211,14:45:00,14:45:00,6595919,11,"",0,,3990.30654762631,0
0_1211,14:46:00,14:46:00,6595920,12,"",0,,4324.672296875235,0
0_1211,14:46:00,14:46:00,6595921,13,"",0,,4566.950035529629,0
0_1211,14:47:00,14:47:00,6595922,14,"",0,,4929.552966451637,1
0_1211,14:47:00,14:47:00,6595923,15,"",0,,5157.8624503052015,0
0_1211,14:48:00,14:48:00,6595924,16,"",0,,5359.335486292091,1
0_1211,14:48:00,14:48:00,6595925,17,"",0,,5693.096768540698,1
0_1211,14:59:00,14:59:00,6595380,18,"",0,,13574.053986808784,1
0_1212,15:09:00,15:09:00,6595402,0,"",0,,0,1
0_1212,15:09:00,15:09:00,6595909,1,"",0,,286.54408287262635,1
0_1212,15:10:00,15:10:00,6595910,2,"",0,,676.838885193092,1
0_1212,15:10:00,15:10:00,6595911,3,"",0,,933.9727381684887,1
0_1212,15:11:00,15:11:00,6595912,4,"",0,,1101.492035769149,1
0_1212,15:11:00,15:11:00,6595913,5,"",0,,1443.1112382069953,1
0_1212,15:11:00,15:11:00,6595914,6,"",0,,1681.0251909141716,0
0_1212,15:12:00,15:12:00,6595915,7,"",0,,1991.3859501113225,0
0_1212,15:13:00,15:13:00,6595916,8,"",0,,2514.5341615815196,0
0_1212,15:14:00,15:14:00,6595917,9,"",0,,3388.998845123595,1
0_1212,15:15:00,15:15:00,6595918,10,"",0,,3796.3675749076733,0
0_1212,15:15:00,15:15:00,6595919,11,"",0,,3990.30654762631,0
0_1212,15:16:00,15:16:00,6595920,12,"",0,,4324.672296875235,0
0_1212,15:16:00,15:16:00,6595921,13,"",0,,4566.950035529629,0
0_1212,15:17:00,15:17:00,6595922,14,"",0,,4929.552966451637,1
0_1212,15:17:00,15:17:00,6595923,15,"",0,,5157.8624503052015,0
0_1212,15:18:00,15:18:00,6595924,16,"",0,,5359.335486292091,1
0_1212,15:18:00,15:18:00,6595925,17,"",0,,5693.096768540698,1
0_1212,15:29:00,15:29:00,6595380,18,"",0,,13574.053986808784,1
0_1213,15:39:00,15:39:00,6595402,0,"",0,,0,1
0_1213,15:39:00,15:39:00,6595909,1,"",0,,286.54408287262635,1
0_1213,15:40:00,15:40:00,6595910,2,"",0,,676.838885193092,1
0_1213,15:40:00,15:40:00,6595911,3,"",0,,933.9727381684887,1
0_1213,15:41:00,15:41:00,6595912,4,"",0,,1101.492035769149,1
0_1213,15:41:00,15:41:00,6595913,5,"",0,,1443.1112382069953,1
0_1213,15:41:00,15:41:00,6595914,6,"",0,,1681.0251909141716,0
0_1213,15:42:00,15:42:00,6595915,7,"",0,,1991.3859501113225,0
0_1213,15:43:00,15:43:00,6595916,8,"",0,,2514.5341615815196,0
0_1213,15:44:00,15:44:00,6595917,9,"",0,,3388.998845123595,1
0_1213,15:45:00,15:45:00,6595918,10,"",0,,3796.3675749076733,0
0_1213,15:45:00,15:45:00,6595919,11,"",0,,3990.30654762631,0
0_1213,15:46:00,15:46:00,6595920,12,"",0,,4324.672296875235,0
0_1213,15:46:00,15:46:00,6595921,13,"",0,,4566.950035529629,0
0_1213,15:47:00,15:47:00,6595922,14,"",0,,4929.552966451637,1
0_1213,15:47:00,15:47:00,6595923,15,"",0,,5157.8624503052015,0
0_1213,15:48:00,15:48:00,6595924,16,"",0,,5359.335486292091,1
0_1213,15:48:00,15:48:00,6595925,17,"",0,,5693.096768540698,1
0_1213,15:59:00,15:59:00,6595380,18,"",0,,13574.053986808784,1
0_1214,16:09:00,16:09:00,6595402,0,"",0,,0,1
0_1214,16:09:00,16:09:00,6595909,1,"",0,,286.54408287262635,1
0_1214,16:10:00,16:10:00,6595910,2,"",0,,676.838885193092,1
0_1214,16:10:00,16:10:00,6595911,3,"",0,,933.9727381684887,1
0_1214,16:11:00,16:11:00,6595912,4,"",0,,1101.492035769149,1
0_1214,16:11:00,16:11:00,6595913,5,"",0,,1443.1112382069953,1
0_1214,16:11:00,16:11:00,6595914,6,"",0,,1681.0251909141716,0
0_1214,16:12:00,16:12:00,6595915,7,"",0,,1991.3859501113225,0
0_1214,16:13:00,16:13:00,6595916,8,"",0,,2514.5341615815196,0
0_1214,16:14:00,16:14:00,6595917,9,"",0,,3388.998845123595,1
0_1214,16:15:00,16:15:00,6595918,10,"",0,,3796.3675749076733,0
0_1214,16:15:00,16:15:00,6595919,11,"",0,,3990.30654762631,0
0_1214,16:16:00,16:16:00,6595920,12,"",0,,4324.672296875235,0
0_1214,16:16:00,16:16:00,6595921,13,"",0,,4566.950035529629,0
0_1214,16:17:00,16:17:00,6595922,14,"",0,,4929.552966451637,1
0_1214,16:17:00,16:17:00,6595923,15,"",0,,5157.8624503052015,0
0_1214,16:18:00,16:18:00,6595924,16,"",0,,5359.335486292091,1
0_1214,16:18:00,16:18:00,6595925,17,"",0,,5693.096768540698,1
0_1214,16:29:00,16:29:00,6595380,18,"",0,,13574.053986808784,1
0_1215,16:39:00,16:39:00,6595402,0,"",0,,0,1
0_1215,16:39:00,16:39:00,6595909,1,"",0,,286.54408287262635,1
0_1215,16:40:00,16:40:00,6595910,2,"",0,,676.838885193092,1
0_1215,16:40:00,16:40:00,6595911,3,"",0,,933.9727381684887,1
0_1215,16:41:00,16:41:00,6595912,4,"",0,,1101.492035769149,1
0_1215,16:41:00,16:41:00,6595913,5,"",0,,1443.1112382069953,1
0_1215,16:41:00,16:41:00,6595914,6,"",0,,1681.0251909141716,0
0_1215,16:42:00,16:42:00,6595915,7,"",0,,1991.3859501113225,0
0_1215,16:43:00,16:43:00,6595916,8,"",0,,2514.5341615815196,0
0_1215,16:44:00,16:44:00,6595917,9,"",0,,3388.998845123595,1
0_1215,16:45:00,16:45:00,6595918,10,"",0,,3796.3675749076733,0
0_1215,16:45:00,16:45:00,6595919,11,"",0,,3990.30654762631,0
0_1215,16:46:00,16:46:00,6595920,12,"",0,,4324.672296875235,0
0_1215,16:46:00,16:46:00,6595921,13,"",0,,4566.950035529629,0
0_1215,16:47:00,16:47:00,6595922,14,"",0,,4929.552966451637,1
0_1215,16:47:00,16:47:00,6595923,15,"",0,,5157.8624503052015,0
0_1215,16:48:00,16:48:00,6595924,16,"",0,,5359.335486292091,1
0_1215,16:48:00,16:48:00,6595925,17,"",0,,5693.096768540698,1
0_1215,16:59:00,16:59:00,6595380,18,"",0,,13574.053986808784,1
0_1216,17:02:00,17:02:00,6595402,0,"",0,,0,1
0_1216,17:02:00,17:02:00,6595909,1,"",0,,286.54408287262635,1
0_1216,17:03:00,17:03:00,6595910,2,"",0,,676.838885193092,1
0_1216,17:03:00,17:03:00,6595911,3,"",0,,933.9727381684887,1
0_1216,17:04:00,17:04:00,6595912,4,"",0,,1101.492035769149,1
0_1216,17:04:00,17:04:00,6595913,5,"",0,,1443.1112382069953,1
0_1216,17:04:00,17:04:00,6595914,6,"",0,,1681.0251909141716,0
0_1216,17:05:00,17:05:00,6595915,7,"",0,,1991.3859501113225,0
0_1216,17:06:00,17:06:00,6595916,8,"",0,,2514.5341615815196,0
0_1216,17:07:00,17:07:00,6595917,9,"",0,,3388.998845123595,1
0_1216,17:08:00,17:08:00,6595918,10,"",0,,3796.3675749076733,0
