runs_id,service_id,block_id,run_number,piece_number,start_trip_id,start_stop_id,end_trip_id,end_stop_id
6300000,c_2831_b_2279_d_32,8837,63,1,t_91548_b_2279_tn_0,2333601,t_91520_b_2279_tn_0,2333518
6400000,c_2831_b_2279_d_32,8838,64,1,t_91761_b_2279_tn_0,2333770,t_91587_b_2279_tn_0,2333757
6500000,c_2831_b_2279_d_32,8839,65,1,t_91730_b_2279_tn_0,2334223,t_91616_b_2279_tn_0,2334076
6600000,c_2831_b_2279_d_32,8840,66,1,t_91584_b_2279_tn_0,2335786,t_91717_b_2279_tn_0,2335786
6700000,c_2831_b_2279_d_32,8841,67,1,t_91624_b_2279_tn_0,2333474,t_91887_b_2279_tn_0,2333474
6800000,c_2831_b_2279_d_32,8842,68,1,t_91760_b_2279_tn_0,2333770,t_91589_b_2279_tn_0,2333757
6900000,c_2831_b_2279_d_32,8843,69,1,t_91838_b_2279_tn_0,2334687,t_91840_b_2279_tn_0,2334687
700000,c_2831_b_2279_d_31,12713,7,1,t_90996_b_2279_tn_0,2333889,t_90794_b_2279_tn_0,2333889
7000000,c_2831_b_2279_d_32,8844,70,1,t_91477_b_2279_tn_0,2333606,t_91347_b_2279_tn_0,2333606
7100000,c_2831_b_2279_d_32,8845,71,1,t_91679_b_2279_tn_0,2333650,t_91626_b_2279_tn_0,2334538
7200000,c_2831_b_2279_d_32,8847,72,1,t_91468_b_2279_tn_0,2334153,t_91456_b_2279_tn_0,2333598
7300000,c_2831_b_2279_d_32,8848,73,1,t_91550_b_2279_tn_0,2333826,t_91765_b_2279_tn_0,2333825
7400000,c_2831_b_2279_d_32,8849,74,1,t_91455_b_2279_tn_0,2333798,t_91457_b_2279_tn_0,2333798
7500000,c_2831_b_2279_d_32,8850,75,1,t_91921_b_2279_tn_0,2334687,t_91922_b_2279_tn_0,2334687
7600000,c_2831_b_2279_d_32,8851,76,1,t_91678_b_2279_tn_0,2333650,t_91653_b_2279_tn_0,2334539
7700000,c_2831_b_2279_d_32,8852,77,1,t_91677_b_2279_tn_0,2333650,t_91652_b_2279_tn_0,2334539
