runs_id,service_id,block_id,run_number,piece_number,start_trip_id,start_stop_id,end_trip_id,end_stop_id
4600000,c_24289_b_33923_d_31,163585,46,1,t_2070931_b_33923_tn_0,798326,t_2070898_b_33923_tn_0,798387
4700000,c_24289_b_33923_d_31,20877,47,1,t_2070923_b_33923_tn_0,798387,t_2070855_b_33923_tn_0,798387
4800000,c_24289_b_33923_d_31,5875,48,1,t_2070852_b_33923_tn_0,798326,t_1555738_b_33923_tn_0,798351
4900000,c_24289_b_33923_d_31,5878,49,1,t_2070878_b_33923_tn_0,798326,t_2070928_b_33923_tn_0,798387
500000,c_21045_b_78056_d_31,20873,5,1,t_1326554_b_78056_tn_0,798405,t_1326554_b_78056_tn_0,798352
5000000,c_24289_b_33923_d_31,5883,50,1,t_2070845_b_33923_tn_0,798326,t_2070841_b_33923_tn_0,798387
5100000,c_24289_b_33923_d_31,5889,51,1,t_2070880_b_33923_tn_0,798326,t_2070960_b_33923_tn_0,798326
5200000,c_24289_b_33923_d_31,5891,52,1,t_2070908_b_33923_tn_0,798387,t_5369579_b_33923_tn_0,798390
5300000,c_24289_b_33923_d_32,163585,53,1,t_2070948_b_33923_tn_0,798326,t_2070939_b_33923_tn_0,798387
5400000,c_24289_b_33923_d_32,5874,54,1,t_2070873_b_33923_tn_0,807832,t_5369817_b_33923_tn_0,798390
5500000,c_24289_b_33923_d_32,5878,55,1,t_5369725_b_33923_tn_0,798387,t_2070964_b_33923_tn_0,798326
5600000,c_24289_b_33923_d_32,5883,56,1,t_2070940_b_33923_tn_0,798387,t_5369811_b_33923_tn_0,798326
5700000,c_24289_b_33923_d_32,5889,57,1,t_2070949_b_33923_tn_0,798326,t_2070894_b_33923_tn_0,807834
5800000,c_24289_b_33923_d_32,5891,58,1,t_5369814_b_33923_tn_0,798326,t_2070966_b_33923_tn_0,798326
600000,c_21045_b_78056_d_31,20877,6,1,t_1326295_b_78056_tn_0,798401,t_1326321_b_78056_tn_0,798387
700000,c_21045_b_78056_d_31,20878,7,1,t_1326356_b_78056_tn_0,798417,t_1326555_b_78056_tn_0,798327
800000,c_21045_b_78056_d_31,5876,8,1,t_1326323_b_78056_tn_0,807775,t_1326322_b_78056_tn_0,2754935
900000,c_21045_b_78056_d_31,5878,9,1,t_1326301_b_78056_tn_0,798387,t_1326301_b_78056_tn_0,798352
