stop_id,stop_city
4147998,Bedford
814380,Springfield
814998,Springfield
814822,Billerica
814695,Springfield
815213,Springfield
814765,Springfield
814974,Lowell
2618219,Lowell
814619,Springfield
814555,Tewksbury
814543,Lowell
815220,Springfield
815246,Springfield
815000,Springfield
814858,Lowell
804915,Dracut
814379,Springfield
815214,Springfield
815112,Dracut
814493,Springfield
814854,Springfield
814837,Springfield
814704,Lowell
815114,Springfield
815247,Lowell
814601,Springfield
814484,Springfield
814451,Springfield
815190,Springfield
2581590,Lowell
814753,Springfield
814823,Chelmsford
814795,Springfield
814406,Springfield
800746,Springfield
815133,Springfield
814838,Springfield
814684,Springfield
815131,Springfield
815082,Lowell
815046,Springfield
814833,Springfield
814533,Springfield
814410,Springfield
814945,Chelmsford
815221,Chelmsford
814758,Lowell
814815,Springfield
814591,Chelmsford
814501,Springfield
815161,Burlington
814711,Springfield
815178,Springfield
814633,Billerica
814527,Springfield
814486,Springfield
814402,Springfield
814479,Lowell
814411,Lowell
814393,Springfield
2729437,Chelmsford
814554,Chelmsford
815088,Springfield
800783,Springfield
815136,Springfield
814890,Springfield
814726,Springfield
814924,Tyngsborough
814470,Chelmsford
815111,Dracut
814517,Springfield
814962,Tewksbury
815239,Springfield
814950,Lowell
815170,Burlington
814381,Lowell
803702,Springfield
814731,Springfield
814500,Tewksbury
814553,Springfield
814953,Lowell
814452,Springfield
815021,Lowell
815202,Tewksbury
814954,Springfield
814944,Springfield
815162,Springfield
814405,Springfield
814700,Billerica
814431,Chelmsford
814754,Springfield
814844,Chelmsford
815145,Wilmington
815198,Springfield
815007,Springfield
814641,Springfield
800829,Springfield
814836,Lowell
815188,Springfield
814575,Lowell
814794,Tewksbury
814827,Billerica
814645,Lowell
814900,Springfield
814828,Springfield
814960,Dracut
815174,Tewksbury
2729435,Lowell
814530,Chelmsford
814385,Springfield
814638,Springfield
815105,Springfield
815040,Springfield
814372,Chelmsford
814654,Lowell
815018,Springfield
814937,Springfield
814749,Springfield
814439,Springfield
814716,Springfield
814422,Springfield
2729433,Lowell
814403,Springfield
815227,Springfield
814386,Springfield
814862,Springfield
815072,Springfield
814909,Springfield
814929,Springfield
815025,Springfield
814852,Springfield
815094,Springfield
814583,Springfield
815058,Springfield
814808,Springfield
814856,Lowell
815101,Lowell
814657,Westford
814946,Tewksbury
814614,Springfield
815130,Westford
814769,Springfield
814849,Springfield
815106,Dracut
814545,Lowell
814661,Springfield
2392431,Lowell
815063,Springfield
814563,Tewksbury
2729432,Lowell
815126,Springfield
814414,Springfield
814515,Springfield
815092,Springfield
4147997,Bedford
814818,Tewksbury
814821,Lowell
815099,Springfield
815090,Springfield
815212,Springfield
814634,Springfield
814570,Chelmsford
814584,Springfield
2734160,Chelmsford
816197,Springfield
814562,Springfield
814374,Springfield
814778,Chelmsford
814694,Billerica
814956,Westford
814404,Dracut
814939,Springfield
814565,Springfield
814914,Springfield
814506,Lowell
814713,Lowell
814975,Springfield
814766,Westford
814826,Springfield
814471,Springfield
814980,Springfield
814609,Chelmsford
815147,Springfield
814832,Springfield
816013,Springfield
815104,Dracut
814603,Lowell
814616,Dracut
814597,Chelmsford
814496,Springfield
814723,Springfield
815008,Springfield
815079,Tyngsborough
814508,Lowell
2740278,Lowell
814443,Wilmington
814933,Springfield
814424,Springfield
815067,Lowell
815192,Springfield
814879,Springfield
2392432,Lowell
815216,Springfield
814918,Chelmsford
800768,Springfield
814507,Dracut
815052,Springfield
815252,Lowell
814489,Springfield
814887,Lowell
814923,Billerica
814871,Lowell
814574,Lowell
814397,Springfield
814419,Dracut
814770,Billerica
814843,Springfield
815075,Lowell
814736,Chelmsford
814582,Chelmsford
2729438,Chelmsford
814671,Springfield
815095,Springfield
814995,Springfield
815165,Springfield
814541,Springfield
814670,Billerica
815173,Springfield
