runs_id,service_id,block_id,run_number,piece_number,start_trip_id,start_stop_id,end_trip_id,end_stop_id
5500000,c_67333_b_77545_d_32,8,55,1,t_5304897_b_77545_tn_0,800755,t_5305121_b_77545_tn_0,800755
5600000,c_67333_b_77545_d_32,8A,56,1,t_5304935_b_77545_tn_0,800755,t_5304971_b_77545_tn_0,800755
5700000,c_67333_b_77545_d_32,8B,57,1,t_5305001_b_77545_tn_0,800755,t_5304927_b_77545_tn_0,800755
5800000,c_67333_b_77545_d_32,9,58,1,t_5304887_b_77545_tn_0,800755,t_5305112_b_77545_tn_0,800755
5900000,c_67333_b_77545_d_32,9A,59,1,t_5305034_b_77545_tn_0,814515,t_5305017_b_77545_tn_0,800755
600000,c_67333_b_77545_d_31,12,6,1,t_5305189_b_77545_tn_0,800755,t_5304800_b_77545_tn_0,800755
6000000,c_67333_b_77545_d_32,9B,60,1,t_5305021_b_77545_tn_1,800755,t_5305038_b_77545_tn_2,800755
6100000,c_67333_b_77545_d_32,x10,61,1,t_5305088_b_77545_tn_0,815054,t_5305088_b_77545_tn_0,800755
6200000,c_67333_b_77545_d_32,x6,62,1,t_5305086_b_77545_tn_0,800755,t_5304976_b_77545_tn_0,800755
6300000,c_67333_b_77545_d_32,x7,63,1,t_5305065_b_77545_tn_0,800755,t_5305087_b_77545_tn_0,800755
6400000,c_67333_b_77545_d_32,x8,64,1,t_5304987_b_77545_tn_0,800755,t_5304932_b_77545_tn_0,800755
6500000,c_67333_b_77545_d_32,x9,65,1,t_5305007_b_77545_tn_0,815176,t_5304964_b_77545_tn_0,815054
700000,c_67333_b_77545_d_31,13A,7,1,t_5305407_b_77545_tn_0,800755,t_5304829_b_77545_tn_0,800755
800000,c_67333_b_77545_d_31,13B,8,1,t_5305322_b_77545_tn_0,800755,t_5304791_b_77545_tn_0,800755
900000,c_67333_b_77545_d_31,14,9,1,t_5305300_b_77545_tn_0,800755,t_5305308_b_77545_tn_0,800755
