runs_id,service_id,block_id,run_number,piece_number,start_trip_id,start_stop_id,end_trip_id,end_stop_id
6800000,c_2676_b_77876_d_8,8582,68,1,t_85547_b_77876_tn_0,770290,t_146179_b_77876_tn_0,769750
6900000,c_2676_b_77876_d_8,8583,69,1,t_85549_b_77876_tn_0,769750,t_85550_b_77876_tn_0,770290
700000,c_21255_b_77923_d_31,160327,7,1,t_1356291_b_77923_tn_0,806454,t_1356295_b_77923_tn_0,806454
7000000,c_2676_b_77877_d_8,8582,70,1,t_85547_b_77877_tn_0,770290,t_146179_b_77877_tn_0,769750
7100000,c_2676_b_77877_d_8,8583,71,1,t_85549_b_77877_tn_0,769750,t_85550_b_77877_tn_0,770290
7200000,c_2676_b_77878_d_8,8582,72,1,t_85547_b_77878_tn_0,770290,t_146179_b_77878_tn_0,769750
7300000,c_2676_b_77878_d_8,8583,73,1,t_85549_b_77878_tn_0,769750,t_85550_b_77878_tn_0,770290
7400000,c_2676_b_77879_d_8,8582,74,1,t_85547_b_77879_tn_0,770290,t_146179_b_77879_tn_0,769750
7500000,c_2676_b_77879_d_8,8583,75,1,t_85549_b_77879_tn_0,769750,t_85550_b_77879_tn_0,770290
7600000,c_2676_b_77880_d_8,8582,76,1,t_85547_b_77880_tn_0,770290,t_146179_b_77880_tn_0,769750
7700000,c_2676_b_77880_d_8,8583,77,1,t_85549_b_77880_tn_0,769750,t_85550_b_77880_tn_0,770290
7800000,c_2676_b_77881_d_8,8582,78,1,t_85547_b_77881_tn_0,770290,t_146179_b_77881_tn_0,769750
7900000,c_2676_b_77881_d_8,8583,79,1,t_85549_b_77881_tn_0,769750,t_85550_b_77881_tn_0,770290
800000,c_21256_b_77850_d_31,160326,8,1,t_1356296_b_77850_tn_0,769750,t_1356296_b_77850_tn_0,806454
8000000,c_2676_b_77882_d_8,8582,80,1,t_85547_b_77882_tn_0,770290,t_146179_b_77882_tn_0,769750
8100000,c_2676_b_77882_d_8,8583,81,1,t_85549_b_77882_tn_0,769750,t_85550_b_77882_tn_0,770290
8200000,c_2676_b_77883_d_8,8582,82,1,t_85547_b_77883_tn_0,770290,t_146179_b_77883_tn_0,769750
8300000,c_2676_b_77883_d_8,8583,83,1,t_85549_b_77883_tn_0,769750,t_85550_b_77883_tn_0,770290
8400000,c_2676_b_77884_d_8,8582,84,1,t_85547_b_77884_tn_0,770290,t_146179_b_77884_tn_0,769750
8500000,c_2676_b_77884_d_8,8583,85,1,t_85549_b_77884_tn_0,769750,t_85550_b_77884_tn_0,770290
8600000,c_2676_b_77885_d_8,8582,86,1,t_85547_b_77885_tn_0,770290,t_146179_b_77885_tn_0,769750
8700000,c_2676_b_77885_d_8,8583,87,1,t_85549_b_77885_tn_0,769750,t_85550_b_77885_tn_0,770290
8800000,c_2676_b_77886_d_8,8582,88,1,t_85547_b_77886_tn_0,770290,t_146179_b_77886_tn_0,769750
8900000,c_2676_b_77886_d_8,8583,89,1,t_85549_b_77886_tn_0,769750,t_85550_b_77886_tn_0,770290
900000,c_21256_b_77850_d_31,160327,9,1,t_1356292_b_77850_tn_0,806454,t_1356297_b_77850_tn_0,806454
9000000,c_2676_b_77887_d_8,8582,90,1,t_85547_b_77887_tn_0,770290,t_146179_b_77887_tn_0,769750
9100000,c_2676_b_77887_d_8,8583,91,1,t_85549_b_77887_tn_0,769750,t_85550_b_77887_tn_0,770290
9200000,c_2676_b_77888_d_8,8582,92,1,t_85547_b_77888_tn_0,770290,t_146179_b_77888_tn_0,769750
9300000,c_2676_b_77888_d_8,8583,93,1,t_85549_b_77888_tn_0,769750,t_85550_b_77888_tn_0,770290
9400000,c_2676_b_77889_d_8,8582,94,1,t_85547_b_77889_tn_0,770290,t_146179_b_77889_tn_0,769750
9500000,c_2676_b_77889_d_8,8583,95,1,t_85549_b_77889_tn_0,769750,t_85550_b_77889_tn_0,770290
9600000,c_2676_b_77890_d_8,8582,96,1,t_85547_b_77890_tn_0,770290,t_146179_b_77890_tn_0,769750
9700000,c_2676_b_77890_d_8,8583,97,1,t_85549_b_77890_tn_0,769750,t_85550_b_77890_tn_0,770290
9800000,c_2676_b_77891_d_8,8582,98,1,t_85547_b_77891_tn_0,770290,t_146179_b_77891_tn_0,769750
9900000,c_2676_b_77891_d_8,8583,99,1,t_85549_b_77891_tn_0,769750,t_85550_b_77891_tn_0,770290
