runs_id,service_id,block_id,run_number,piece_number,start_trip_id,start_stop_id,end_trip_id,end_stop_id
6500000,c_67699_b_78273_d_31,3261,65,1,t_5404235_b_78273_tn_0,770748,t_5404245_b_78273_tn_0,770769
6600000,c_67699_b_78273_d_31,3262,66,1,t_5404239_b_78273_tn_0,770748,t_5404246_b_78273_tn_0,770769
6700000,c_67699_b_78273_d_31,3263,67,1,t_5404236_b_78273_tn_0,770748,t_5404240_b_78273_tn_0,770769
6800000,c_67699_b_78273_d_31,3264,68,1,t_5404230_b_78273_tn_0,770754,t_5404228_b_78273_tn_0,770754
6900000,c_67699_b_78273_d_31,3265,69,1,t_5404238_b_78273_tn_0,770754,t_5404244_b_78273_tn_0,770748
700000,c_21974_b_78044_d_31,1296486,7,1,t_5368535_b_78044_tn_0,2394625,t_5368537_b_78044_tn_0,771329
7000000,c_67699_b_78273_d_31,3266,70,1,t_5404237_b_78273_tn_0,770754,t_5404242_b_78273_tn_0,770748
7100000,c_67699_b_78273_d_31,3295,71,1,t_5404312_b_78273_tn_0,781611,t_5404227_b_78273_tn_0,781611
7200000,c_67699_b_78273_d_32,103257,72,1,t_5404304_b_78273_tn_0,781612,t_5404307_b_78273_tn_0,781612
7300000,c_67699_b_78273_d_32,103258,73,1,t_5404305_b_78273_tn_0,770766,t_5404306_b_78273_tn_0,770766
7400000,c_67703_b_78274_d_31,103244,74,1,t_5404923_b_78274_tn_0,771328,t_5405022_b_78274_tn_4,2394625
7500000,c_67703_b_78274_d_31,103245,75,1,t_5404876_b_78274_tn_0,2394625,t_5404915_b_78274_tn_0,2394625
7600000,c_67703_b_78274_d_31,116594,76,1,t_5404948_b_78274_tn_0,2394625,t_5404945_b_78274_tn_0,2394625
7700000,c_67703_b_78274_d_31,116595,77,1,t_5404982_b_78274_tn_0,771349,t_5404983_b_78274_tn_0,771349
7800000,c_67703_b_78274_d_31,1296485,78,1,t_5404989_b_78274_tn_0,2394625,t_5405016_b_78274_tn_0,2394625
7900000,c_67703_b_78274_d_31,3119,79,1,t_5404917_b_78274_tn_0,2394625,t_5405004_b_78274_tn_0,2394625
800000,c_21974_b_78044_d_31,160248,8,1,t_5368533_b_78044_tn_0,2394625,t_5368530_b_78044_tn_0,771329
8000000,c_67703_b_78274_d_31,3120,80,1,t_5404988_b_78274_tn_0,771349,t_5404987_b_78274_tn_0,771349
8100000,c_67703_b_78274_d_31,3121,81,1,t_5404943_b_78274_tn_0,2394625,t_5405002_b_78274_tn_0,2394625
8200000,c_67703_b_78274_d_31,3123,82,1,t_5404941_b_78274_tn_0,2394625,t_5404942_b_78274_tn_0,2394625
8300000,c_67703_b_78274_d_31,3124,83,1,t_5404957_b_78274_tn_0,2394625,t_5404978_b_78274_tn_0,2394625
8400000,c_67703_b_78274_d_31,3125,84,1,t_5404947_b_78274_tn_0,771349,t_5404949_b_78274_tn_0,771349
8500000,c_67703_b_78274_d_31,3267,85,1,t_5404971_b_78274_tn_0,2394625,t_5404977_b_78274_tn_0,2394625
8600000,c_67703_b_78274_d_31,3268,86,1,t_5405023_b_78274_tn_0,2394625,t_5405026_b_78274_tn_0,2394625
8700000,c_67703_b_78274_d_32,103248,87,1,t_5404884_b_78274_tn_1,2394625,t_5404929_b_78274_tn_6,2394625
8800000,c_67703_b_78274_d_32,116594,88,1,t_5404984_b_78274_tn_0,771349,t_5404985_b_78274_tn_0,771349
8900000,c_67703_b_78274_d_32,3124,89,1,t_5404960_b_78274_tn_0,771329,t_5404953_b_78274_tn_0,2394625
900000,c_21974_b_78044_d_31,160253,9,1,t_5368534_b_78044_tn_0,2394625,t_5368532_b_78044_tn_0,771329
9000000,c_67703_b_78274_d_32,3125,90,1,t_5404939_b_78274_tn_0,771349,t_5404940_b_78274_tn_0,771349
9100000,c_67703_b_78274_d_32,3268,91,1,t_5404980_b_78274_tn_0,771329,t_5404979_b_78274_tn_0,2394625
